지점,지점명,일시,기온(°C),습도(%)
119,수원,2024-09-14 08:00,25.4,95
119,수원,2024-09-14 09:00,26.8,86
119,수원,2024-09-14 10:00,28.2,78
119,수원,2024-09-14 11:00,28.5,79
119,수원,2024-09-14 12:00,28.9,76
119,수원,2024-09-14 13:00,28.6,79
119,수원,2024-09-14 14:00,29.7,73
119,수원,2024-09-14 15:00,30.4,68
119,수원,2024-09-14 16:00,30.6,69
119,수원,2024-09-14 17:00,30.7,64
119,수원,2024-09-14 18:00,28.8,76
119,수원,2024-09-14 19:00,26.7,85
119,수원,2024-09-14 20:00,26.1,85
119,수원,2024-09-14 21:00,25.6,90
119,수원,2024-09-14 22:00,25.2,93
119,수원,2024-09-14 23:00,25.1,93
119,수원,2024-09-15 00:00,24.9,95
119,수원,2024-09-15 01:00,24.6,95
119,수원,2024-09-15 02:00,24.4,95
119,수원,2024-09-15 03:00,24.1,95
119,수원,2024-09-15 04:00,24,96
119,수원,2024-09-15 05:00,23.8,97
119,수원,2024-09-15 06:00,23.8,97
119,수원,2024-09-15 07:00,24.5,97
119,수원,2024-09-15 08:00,27.3,84
119,수원,2024-09-15 09:00,27.9,80
119,수원,2024-09-15 10:00,29.8,73
119,수원,2024-09-15 11:00,29.9,73
119,수원,2024-09-15 12:00,30.9,69
119,수원,2024-09-15 13:00,31.1,68
119,수원,2024-09-15 14:00,32.1,61
119,수원,2024-09-15 15:00,31.1,65
119,수원,2024-09-15 16:00,31.6,62
119,수원,2024-09-15 17:00,31.3,61
119,수원,2024-09-15 18:00,30.2,63
119,수원,2024-09-15 19:00,28.6,64
119,수원,2024-09-15 20:00,27.6,66
119,수원,2024-09-15 21:00,27.1,66
119,수원,2024-09-15 22:00,26.4,68
119,수원,2024-09-15 23:00,25.8,68
119,수원,2024-09-16 00:00,25.2,68
119,수원,2024-09-16 01:00,24.8,68
119,수원,2024-09-16 02:00,24.7,68
119,수원,2024-09-16 03:00,23.4,77
119,수원,2024-09-16 04:00,24.1,72
119,수원,2024-09-16 05:00,24.3,71
119,수원,2024-09-16 06:00,24.3,71
119,수원,2024-09-16 07:00,24.4,71
119,수원,2024-09-16 08:00,24.8,70
119,수원,2024-09-16 09:00,26.1,67
119,수원,2024-09-16 10:00,27.6,63
119,수원,2024-09-16 11:00,29.2,61
119,수원,2024-09-16 12:00,29.7,60
119,수원,2024-09-16 13:00,30,62
119,수원,2024-09-16 14:00,31.1,60
119,수원,2024-09-16 15:00,31.3,60
119,수원,2024-09-16 16:00,31.5,60
119,수원,2024-09-16 17:00,31.8,61
119,수원,2024-09-16 18:00,30.4,65
119,수원,2024-09-16 19:00,29.5,67
119,수원,2024-09-16 20:00,29.1,71
119,수원,2024-09-16 21:00,28.7,72
119,수원,2024-09-16 22:00,28.1,75
119,수원,2024-09-16 23:00,27.9,77
119,수원,2024-09-17 00:00,27.2,81
119,수원,2024-09-17 01:00,26.7,84
119,수원,2024-09-17 02:00,26.4,87
119,수원,2024-09-17 03:00,26.8,82
119,수원,2024-09-17 04:00,26.5,84
119,수원,2024-09-17 05:00,26.3,85
119,수원,2024-09-17 06:00,26.3,84
119,수원,2024-09-17 07:00,26.4,83
119,수원,2024-09-17 08:00,27.3,80
119,수원,2024-09-17 09:00,27.9,77
119,수원,2024-09-17 10:00,29,76
119,수원,2024-09-17 11:00,30.8,68
119,수원,2024-09-17 12:00,32.3,61
119,수원,2024-09-17 13:00,32.9,58
119,수원,2024-09-17 14:00,33.6,55
119,수원,2024-09-17 15:00,33.1,59
119,수원,2024-09-17 16:00,32.8,60
119,수원,2024-09-17 17:00,31.6,65
119,수원,2024-09-17 18:00,30.2,71
119,수원,2024-09-17 19:00,28.8,77
119,수원,2024-09-17 20:00,28.1,79
119,수원,2024-09-17 21:00,27.5,82
119,수원,2024-09-17 22:00,27,84
119,수원,2024-09-17 23:00,26.8,85
119,수원,2024-09-18 00:00,26.4,87
119,수원,2024-09-18 01:00,26.2,89
119,수원,2024-09-18 02:00,25.8,90
119,수원,2024-09-18 03:00,25.6,91
119,수원,2024-09-18 04:00,25.5,92
119,수원,2024-09-18 05:00,25.3,93
119,수원,2024-09-18 06:00,25.2,93
119,수원,2024-09-18 07:00,25.6,93
119,수원,2024-09-18 08:00,27.2,86
119,수원,2024-09-18 09:00,29.2,79
119,수원,2024-09-18 10:00,30.4,71
119,수원,2024-09-18 11:00,31.6,68
119,수원,2024-09-18 12:00,32.9,62
119,수원,2024-09-18 13:00,32.4,64
119,수원,2024-09-18 14:00,33.2,58
119,수원,2024-09-18 15:00,33.5,54
119,수원,2024-09-18 16:00,33.6,56
119,수원,2024-09-18 17:00,32.9,62
119,수원,2024-09-18 18:00,31.2,68
119,수원,2024-09-18 19:00,29.5,74
119,수원,2024-09-18 20:00,28.8,76
119,수원,2024-09-18 21:00,28.6,77
119,수원,2024-09-18 22:00,27.1,80
119,수원,2024-09-18 23:00,26.5,83
119,수원,2024-09-19 00:00,26.3,82
119,수원,2024-09-19 01:00,26.4,81
119,수원,2024-09-19 02:00,25.9,83
119,수원,2024-09-19 03:00,25.8,84
119,수원,2024-09-19 04:00,25.7,84
119,수원,2024-09-19 05:00,25.6,84
119,수원,2024-09-19 06:00,25.5,85
119,수원,2024-09-19 07:00,25.6,85
119,수원,2024-09-19 08:00,26.4,81
119,수원,2024-09-19 09:00,27.4,79
119,수원,2024-09-19 10:00,29.1,73
119,수원,2024-09-19 11:00,29.8,70
119,수원,2024-09-19 12:00,30.7,66
119,수원,2024-09-19 13:00,31.3,63
119,수원,2024-09-19 14:00,31.7,63
119,수원,2024-09-19 15:00,31.6,64
119,수원,2024-09-19 16:00,33,61
119,수원,2024-09-19 17:00,31.7,62
119,수원,2024-09-19 18:00,31,67
119,수원,2024-09-19 19:00,29.7,75
119,수원,2024-09-19 20:00,28.7,80
119,수원,2024-09-19 21:00,28.5,80
119,수원,2024-09-19 22:00,28.2,82
119,수원,2024-09-19 23:00,27.5,84
119,수원,2024-09-20 00:00,27,84
119,수원,2024-09-20 01:00,26.8,87
119,수원,2024-09-20 02:00,26,92
119,수원,2024-09-20 03:00,24.6,94
119,수원,2024-09-20 04:00,24.5,96
119,수원,2024-09-20 05:00,24.4,96
119,수원,2024-09-20 06:00,24.7,97
119,수원,2024-09-20 07:00,25.3,96
119,수원,2024-09-20 08:00,26.1,93
119,수원,2024-09-20 09:00,27,87
119,수원,2024-09-20 10:00,27.2,86
119,수원,2024-09-20 11:00,26.7,85
119,수원,2024-09-20 12:00,26.4,87
119,수원,2024-09-20 13:00,26.1,87
119,수원,2024-09-20 14:00,25.2,93
119,수원,2024-09-20 15:00,25.1,94
119,수원,2024-09-20 16:00,25.3,94
119,수원,2024-09-20 17:00,25.5,94
119,수원,2024-09-20 18:00,25.4,95
119,수원,2024-09-20 19:00,25.3,95
119,수원,2024-09-20 20:00,25.1,96
119,수원,2024-09-20 21:00,25.2,97
119,수원,2024-09-20 22:00,25,97
119,수원,2024-09-20 23:00,21.1,94
119,수원,2024-09-21 00:00,19.6,92
119,수원,2024-09-21 01:00,19.1,92
119,수원,2024-09-21 02:00,18.6,92
119,수원,2024-09-21 03:00,18.6,91
119,수원,2024-09-21 04:00,18.3,93
119,수원,2024-09-21 05:00,18,94
119,수원,2024-09-21 06:00,17.5,95
119,수원,2024-09-21 07:00,17.5,95
119,수원,2024-09-21 08:00,17.4,95
119,수원,2024-09-21 09:00,17.2,95
119,수원,2024-09-21 10:00,17.4,95
119,수원,2024-09-21 11:00,18.2,94
119,수원,2024-09-21 12:00,18.9,93
119,수원,2024-09-21 13:00,19.6,85
119,수원,2024-09-21 14:00,20.8,81
119,수원,2024-09-21 15:00,21.6,77
119,수원,2024-09-21 16:00,21.9,74
119,수원,2024-09-21 17:00,21.9,74
119,수원,2024-09-21 18:00,21.6,74
119,수원,2024-09-21 19:00,21.1,73
119,수원,2024-09-21 20:00,20.8,73
119,수원,2024-09-21 21:00,20.5,71
119,수원,2024-09-21 22:00,20.3,72
119,수원,2024-09-21 23:00,20,71
119,수원,2024-09-22 00:00,19.6,72
119,수원,2024-09-22 01:00,19.1,74
119,수원,2024-09-22 02:00,17.7,82
119,수원,2024-09-22 03:00,17,84
119,수원,2024-09-22 04:00,16.8,85
119,수원,2024-09-22 05:00,16.8,85
119,수원,2024-09-22 06:00,16.7,85
119,수원,2024-09-22 07:00,18,79
119,수원,2024-09-22 08:00,19.9,71
119,수원,2024-09-22 09:00,20.5,67
119,수원,2024-09-22 10:00,22.6,63
119,수원,2024-09-22 11:00,23.4,60
119,수원,2024-09-22 12:00,24.6,60
119,수원,2024-09-22 13:00,24.9,55
119,수원,2024-09-22 14:00,24.8,57
119,수원,2024-09-22 15:00,24.8,56
119,수원,2024-09-22 16:00,24.5,59
119,수원,2024-09-22 17:00,24.2,59
119,수원,2024-09-22 18:00,23.4,61
119,수원,2024-09-22 19:00,22.5,62
119,수원,2024-09-22 20:00,21.5,62
119,수원,2024-09-22 21:00,21,63
119,수원,2024-09-22 22:00,20.6,65
119,수원,2024-09-22 23:00,20.2,64
119,수원,2024-09-23 00:00,19.6,65
119,수원,2024-09-23 01:00,18.6,70
119,수원,2024-09-23 02:00,18,71
119,수원,2024-09-23 03:00,17.4,74
119,수원,2024-09-23 04:00,17.1,73
119,수원,2024-09-23 05:00,17.1,71
119,수원,2024-09-23 06:00,16.2,76
119,수원,2024-09-23 07:00,17,71
119,수원,2024-09-23 08:00,18.8,63
119,수원,2024-09-23 09:00,20.3,58
119,수원,2024-09-23 10:00,21.3,56
119,수원,2024-09-23 11:00,22.4,55
119,수원,2024-09-23 12:00,23.2,50
119,수원,2024-09-23 13:00,23.9,49
119,수원,2024-09-23 14:00,24.5,47
119,수원,2024-09-23 15:00,25.2,48
119,수원,2024-09-23 16:00,25.3,44
119,수원,2024-09-23 17:00,24.5,48
119,수원,2024-09-23 18:00,23.1,47
119,수원,2024-09-23 19:00,22,51
119,수원,2024-09-23 20:00,20.5,60
119,수원,2024-09-23 21:00,19.5,67
119,수원,2024-09-23 22:00,20.2,61
119,수원,2024-09-23 23:00,19.7,62
119,수원,2024-09-24 00:00,18.8,65
119,수원,2024-09-24 01:00,18.2,66
119,수원,2024-09-24 02:00,17.7,68
119,수원,2024-09-24 03:00,17.2,68
119,수원,2024-09-24 04:00,16.9,67
119,수원,2024-09-24 05:00,16.7,67
119,수원,2024-09-24 06:00,16.2,70
119,수원,2024-09-24 07:00,15.9,72
119,수원,2024-09-24 08:00,18.1,62
119,수원,2024-09-24 09:00,19.9,58
119,수원,2024-09-24 10:00,21.4,55
119,수원,2024-09-24 11:00,22.8,54
119,수원,2024-09-24 12:00,23.5,47
119,수원,2024-09-24 13:00,24.3,46
119,수원,2024-09-24 14:00,25,39
119,수원,2024-09-24 15:00,25.9,40
119,수원,2024-09-24 16:00,25.9,40
119,수원,2024-09-24 17:00,25.2,41
119,수원,2024-09-24 18:00,24.3,47
119,수원,2024-09-24 19:00,22.7,57
119,수원,2024-09-24 20:00,20.6,70
119,수원,2024-09-24 21:00,19.4,76
119,수원,2024-09-24 22:00,18.5,78
119,수원,2024-09-24 23:00,18.1,80
119,수원,2024-09-25 00:00,17.6,84
119,수원,2024-09-25 01:00,17.6,80
119,수원,2024-09-25 02:00,17.6,83
119,수원,2024-09-25 03:00,19,76
119,수원,2024-09-25 04:00,19.7,73
119,수원,2024-09-25 05:00,19.6,76
119,수원,2024-09-25 06:00,19.8,76
119,수원,2024-09-25 07:00,19.9,76
119,수원,2024-09-25 08:00,21.1,72
119,수원,2024-09-25 09:00,22.2,71
119,수원,2024-09-25 10:00,22.3,71
119,수원,2024-09-25 11:00,23.5,69
119,수원,2024-09-25 12:00,24.8,65
119,수원,2024-09-25 13:00,26.4,58
119,수원,2024-09-25 14:00,27.3,54
119,수원,2024-09-25 15:00,27.5,54
119,수원,2024-09-25 16:00,26.6,56
119,수원,2024-09-25 17:00,26.3,58
119,수원,2024-09-25 18:00,25.3,64
119,수원,2024-09-25 19:00,24.3,66
119,수원,2024-09-25 20:00,23.5,70
119,수원,2024-09-25 21:00,22.9,77
119,수원,2024-09-25 22:00,22.8,77
119,수원,2024-09-25 23:00,22.5,79
119,수원,2024-09-26 00:00,22.3,78
119,수원,2024-09-26 01:00,22,82
119,수원,2024-09-26 02:00,21.6,84
119,수원,2024-09-26 03:00,21.2,88
119,수원,2024-09-26 04:00,20.3,91
119,수원,2024-09-26 05:00,20.4,91
119,수원,2024-09-26 06:00,20.6,90
119,수원,2024-09-26 07:00,21.2,86
119,수원,2024-09-26 08:00,22.1,84
119,수원,2024-09-26 09:00,23.5,74
119,수원,2024-09-26 10:00,25,68
119,수원,2024-09-26 11:00,26.3,63
119,수원,2024-09-26 12:00,25.8,64
119,수원,2024-09-26 13:00,26.4,62
119,수원,2024-09-26 14:00,27.5,56
119,수원,2024-09-26 15:00,27.8,58
119,수원,2024-09-26 16:00,26.5,61
119,수원,2024-09-26 17:00,26.7,62
119,수원,2024-09-26 18:00,24.7,73
119,수원,2024-09-26 19:00,22.8,79
119,수원,2024-09-26 20:00,22.1,84
119,수원,2024-09-26 21:00,21.4,86
119,수원,2024-09-26 22:00,20.6,88
119,수원,2024-09-26 23:00,20.1,90
119,수원,2024-09-27 00:00,20,91
119,수원,2024-09-27 01:00,19.6,91
119,수원,2024-09-27 02:00,19,94
119,수원,2024-09-27 03:00,18.5,96
119,수원,2024-09-27 04:00,18.4,96
119,수원,2024-09-27 05:00,18.1,96
119,수원,2024-09-27 06:00,18,97
119,수원,2024-09-27 07:00,18.2,97
119,수원,2024-09-27 08:00,19.8,94
119,수원,2024-09-27 09:00,21.8,84
119,수원,2024-09-27 10:00,22.7,78
119,수원,2024-09-27 11:00,24,74
119,수원,2024-09-27 12:00,25.3,64
119,수원,2024-09-27 13:00,26.7,54
119,수원,2024-09-27 14:00,26.6,52
119,수원,2024-09-27 15:00,26,55
119,수원,2024-09-27 16:00,27.1,51
119,수원,2024-09-27 17:00,27.1,48
119,수원,2024-09-27 18:00,26,55
119,수원,2024-09-27 19:00,23.7,72
119,수원,2024-09-27 20:00,23.7,64
119,수원,2024-09-27 21:00,23,65
119,수원,2024-09-27 22:00,22.1,66
119,수원,2024-09-27 23:00,21.7,66
119,수원,2024-09-28 00:00,21.1,68
119,수원,2024-09-28 01:00,20.7,70
119,수원,2024-09-28 02:00,20.5,70
119,수원,2024-09-28 03:00,20.4,71
119,수원,2024-09-28 04:00,20.1,71
119,수원,2024-09-28 05:00,20,72
119,수원,2024-09-28 06:00,19.9,70
119,수원,2024-09-28 07:00,19.8,70
119,수원,2024-09-28 08:00,21.6,64
119,수원,2024-09-28 09:00,22.8,61
119,수원,2024-09-28 10:00,24.1,57
119,수원,2024-09-28 11:00,25.2,54
119,수원,2024-09-28 12:00,26.4,51
119,수원,2024-09-28 13:00,26.6,52
119,수원,2024-09-28 14:00,26.9,52
119,수원,2024-09-28 15:00,27.6,53
119,수원,2024-09-28 16:00,26.8,52
119,수원,2024-09-28 17:00,26.5,53
119,수원,2024-09-28 18:00,26,54
119,수원,2024-09-28 19:00,24.8,60
119,수원,2024-09-28 20:00,24.1,62
119,수원,2024-09-28 21:00,23.5,63
119,수원,2024-09-28 22:00,22.9,64
119,수원,2024-09-28 23:00,22.3,65
119,수원,2024-09-29 00:00,22.1,65
119,수원,2024-09-29 01:00,21.8,64
119,수원,2024-09-29 02:00,21.3,65
119,수원,2024-09-29 03:00,20.8,67
119,수원,2024-09-29 04:00,20,68
119,수원,2024-09-29 05:00,19.7,69
119,수원,2024-09-29 06:00,19.5,69
119,수원,2024-09-29 07:00,19.5,70
119,수원,2024-09-29 08:00,20.6,67
119,수원,2024-09-29 09:00,22.8,61
119,수원,2024-09-29 10:00,24,61
119,수원,2024-09-29 11:00,25.2,56
119,수원,2024-09-29 12:00,26.1,54
119,수원,2024-09-29 13:00,26.9,53
119,수원,2024-09-29 14:00,27.3,52
119,수원,2024-09-29 15:00,27.9,48
119,수원,2024-09-29 16:00,27.7,50
119,수원,2024-09-29 17:00,27.5,48
119,수원,2024-09-29 18:00,26.2,52
119,수원,2024-09-29 19:00,24.6,61
119,수원,2024-09-29 20:00,24.3,61
119,수원,2024-09-29 21:00,24.4,60
119,수원,2024-09-29 22:00,23.9,59
119,수원,2024-09-29 23:00,22.8,63
119,수원,2024-09-30 00:00,21.9,66
119,수원,2024-09-30 01:00,21.2,67
119,수원,2024-09-30 02:00,20.5,69
119,수원,2024-09-30 03:00,19.9,68
119,수원,2024-09-30 04:00,19.4,67
119,수원,2024-09-30 05:00,18.8,67
119,수원,2024-09-30 06:00,17.9,72
119,수원,2024-09-30 07:00,18.3,73
119,수원,2024-09-30 08:00,20.8,61
119,수원,2024-09-30 09:00,21.7,56
119,수원,2024-09-30 10:00,23.1,55
119,수원,2024-09-30 11:00,24.6,50
119,수원,2024-09-30 12:00,25.8,46
119,수원,2024-09-30 13:00,26,47
119,수원,2024-09-30 14:00,26.8,45
119,수원,2024-09-30 15:00,27.6,44
119,수원,2024-09-30 16:00,27.8,43
119,수원,2024-09-30 17:00,26.4,49
119,수원,2024-09-30 18:00,24.4,57
119,수원,2024-09-30 19:00,22.9,66
119,수원,2024-09-30 20:00,21.5,74
119,수원,2024-09-30 21:00,20.8,79
119,수원,2024-09-30 22:00,19.9,82
119,수원,2024-09-30 23:00,19.6,85
119,수원,2024-10-01 00:00,20.5,79
119,수원,2024-10-01 01:00,20,82
119,수원,2024-10-01 02:00,19.6,84
119,수원,2024-10-01 03:00,19.3,86
119,수원,2024-10-01 04:00,18.9,87
119,수원,2024-10-01 05:00,19.3,84
119,수원,2024-10-01 06:00,19.2,84
119,수원,2024-10-01 07:00,18.7,89
119,수원,2024-10-01 08:00,18.7,90
119,수원,2024-10-01 09:00,18.6,95
119,수원,2024-10-01 10:00,19.9,94
119,수원,2024-10-01 11:00,18.4,84
119,수원,2024-10-01 12:00,18.7,83
119,수원,2024-10-01 13:00,19,73
119,수원,2024-10-01 14:00,19.8,58
119,수원,2024-10-01 15:00,20,65
119,수원,2024-10-01 16:00,19.8,62
119,수원,2024-10-01 17:00,19.1,61
119,수원,2024-10-01 18:00,18.8,54
119,수원,2024-10-01 19:00,16.8,57
119,수원,2024-10-01 20:00,15.6,55
119,수원,2024-10-01 21:00,14.6,59
119,수원,2024-10-01 22:00,13.8,65
119,수원,2024-10-01 23:00,13.2,68
119,수원,2024-10-02 00:00,12.3,72
119,수원,2024-10-02 01:00,11.3,79
119,수원,2024-10-02 02:00,10.8,81
119,수원,2024-10-02 03:00,10.3,87
119,수원,2024-10-02 04:00,10.5,87
119,수원,2024-10-02 05:00,11.2,78
119,수원,2024-10-02 06:00,11.6,68
119,수원,2024-10-02 07:00,11.8,70
119,수원,2024-10-02 08:00,12.1,68
119,수원,2024-10-02 09:00,13.2,62
119,수원,2024-10-02 10:00,15.4,46
119,수원,2024-10-02 11:00,16.6,35
119,수원,2024-10-02 12:00,17.3,36
119,수원,2024-10-02 13:00,17.7,34
119,수원,2024-10-02 14:00,18.6,33
119,수원,2024-10-02 15:00,18.8,30
119,수원,2024-10-02 16:00,19.2,29
119,수원,2024-10-02 17:00,18.6,29
119,수원,2024-10-02 18:00,17,37
119,수원,2024-10-02 19:00,15.3,39
119,수원,2024-10-02 20:00,13.8,48
119,수원,2024-10-02 21:00,13.1,52
119,수원,2024-10-02 22:00,12,60
119,수원,2024-10-02 23:00,11.2,62
119,수원,2024-10-03 00:00,10,74
119,수원,2024-10-03 01:00,9.5,75
119,수원,2024-10-03 02:00,9,80
119,수원,2024-10-03 03:00,8.7,82
119,수원,2024-10-03 04:00,8.3,86
119,수원,2024-10-03 05:00,8.2,85
119,수원,2024-10-03 06:00,8.3,85
119,수원,2024-10-03 07:00,8.5,85
119,수원,2024-10-03 08:00,11.9,71
119,수원,2024-10-03 09:00,16.2,59
119,수원,2024-10-03 10:00,18,52
119,수원,2024-10-03 11:00,19.3,46
119,수원,2024-10-03 12:00,20.2,45
119,수원,2024-10-03 13:00,21,40
119,수원,2024-10-03 14:00,20,43
119,수원,2024-10-03 15:00,19.3,48
119,수원,2024-10-03 16:00,19,49
119,수원,2024-10-03 17:00,17.9,55
119,수원,2024-10-03 18:00,17.2,59
119,수원,2024-10-03 19:00,15.9,67
119,수원,2024-10-03 20:00,15.3,71
119,수원,2024-10-03 21:00,14.3,76
119,수원,2024-10-03 22:00,13.4,81
119,수원,2024-10-03 23:00,12.5,86
119,수원,2024-10-04 00:00,12,89
119,수원,2024-10-04 01:00,11.4,91
119,수원,2024-10-04 02:00,11,92
119,수원,2024-10-04 03:00,10.8,93
119,수원,2024-10-04 04:00,10.4,93
119,수원,2024-10-04 05:00,10.5,94
119,수원,2024-10-04 06:00,10.2,95
119,수원,2024-10-04 07:00,10.4,95
119,수원,2024-10-04 08:00,13.3,84
119,수원,2024-10-04 09:00,16.9,65
119,수원,2024-10-04 10:00,18.9,57
119,수원,2024-10-04 11:00,20.2,46
119,수원,2024-10-04 12:00,21.2,39
119,수원,2024-10-04 13:00,21.7,36
119,수원,2024-10-04 14:00,22.6,36
119,수원,2024-10-04 15:00,22.9,34
119,수원,2024-10-04 16:00,22.9,33
119,수원,2024-10-04 17:00,22.3,40
119,수원,2024-10-04 18:00,19.7,50
119,수원,2024-10-04 19:00,17.3,62
119,수원,2024-10-04 20:00,15.9,68
119,수원,2024-10-04 21:00,14.7,75
119,수원,2024-10-04 22:00,14,79
119,수원,2024-10-04 23:00,13.1,82
119,수원,2024-10-05 00:00,12.2,86
119,수원,2024-10-05 01:00,11.7,89
119,수원,2024-10-05 02:00,11.3,89
119,수원,2024-10-05 03:00,10.9,91
119,수원,2024-10-05 04:00,10.7,92
119,수원,2024-10-05 05:00,10.6,93
119,수원,2024-10-05 06:00,10.4,92
119,수원,2024-10-05 07:00,10.9,92
119,수원,2024-10-05 08:00,14.9,71
119,수원,2024-10-05 09:00,17.4,64
119,수원,2024-10-05 10:00,18.9,58
119,수원,2024-10-05 11:00,20.5,52
119,수원,2024-10-05 12:00,22,48
119,수원,2024-10-05 13:00,22.5,40
119,수원,2024-10-05 14:00,22.5,39
119,수원,2024-10-05 15:00,23.8,36
119,수원,2024-10-05 16:00,23,43
119,수원,2024-10-05 17:00,23,42
119,수원,2024-10-05 18:00,20.8,49
119,수원,2024-10-05 19:00,17.8,59
119,수원,2024-10-05 20:00,16,68
119,수원,2024-10-05 21:00,14.8,75
119,수원,2024-10-05 22:00,14.1,76
119,수원,2024-10-05 23:00,13.8,78
119,수원,2024-10-06 00:00,13.4,80
119,수원,2024-10-06 01:00,12.8,83
119,수원,2024-10-06 02:00,12.4,86
119,수원,2024-10-06 03:00,12.3,87
119,수원,2024-10-06 04:00,11.9,88
119,수원,2024-10-06 05:00,11.3,91
119,수원,2024-10-06 06:00,11.5,89
119,수원,2024-10-06 07:00,12.3,87
119,수원,2024-10-06 08:00,14,81
119,수원,2024-10-06 09:00,15.4,78
119,수원,2024-10-06 10:00,16.7,71
119,수원,2024-10-06 11:00,17.4,68
119,수원,2024-10-06 12:00,17.6,69
119,수원,2024-10-06 13:00,17.6,72
119,수원,2024-10-06 14:00,17.9,74
119,수원,2024-10-06 15:00,18,78
119,수원,2024-10-06 16:00,17.8,78
119,수원,2024-10-06 17:00,17.4,80
119,수원,2024-10-06 18:00,17,75
119,수원,2024-10-06 19:00,16.5,77
119,수원,2024-10-06 20:00,16.2,80
119,수원,2024-10-06 21:00,16.5,82
119,수원,2024-10-06 22:00,15.2,86
119,수원,2024-10-06 23:00,14.4,88
119,수원,2024-10-07 00:00,14.1,88
119,수원,2024-10-07 01:00,13.8,91
119,수원,2024-10-07 02:00,13.7,91
119,수원,2024-10-07 03:00,13.7,89
119,수원,2024-10-07 04:00,13.6,91
119,수원,2024-10-07 05:00,13.7,88
119,수원,2024-10-07 06:00,13.7,88
119,수원,2024-10-07 07:00,13.8,88
119,수원,2024-10-07 08:00,14.6,88
119,수원,2024-10-07 09:00,16.2,77
119,수원,2024-10-07 10:00,17.7,72
119,수원,2024-10-07 11:00,19.3,67
119,수원,2024-10-07 12:00,20.1,59
119,수원,2024-10-07 13:00,20.3,60
119,수원,2024-10-07 14:00,20.5,59
119,수원,2024-10-07 15:00,20.4,63
119,수원,2024-10-07 16:00,20.2,63
119,수원,2024-10-07 17:00,19.5,63
119,수원,2024-10-07 18:00,18.6,64
119,수원,2024-10-07 19:00,17.9,68
119,수원,2024-10-07 20:00,17.2,73
119,수원,2024-10-07 21:00,16,79
119,수원,2024-10-07 22:00,15.2,84
119,수원,2024-10-07 23:00,14.5,88
119,수원,2024-10-08 00:00,14,90
119,수원,2024-10-08 01:00,13.5,92
119,수원,2024-10-08 02:00,13,93
119,수원,2024-10-08 03:00,12.6,94
119,수원,2024-10-08 04:00,12.3,94
119,수원,2024-10-08 05:00,12,95
119,수원,2024-10-08 06:00,11.9,95
119,수원,2024-10-08 07:00,11.7,95
119,수원,2024-10-08 08:00,13.6,95
119,수원,2024-10-08 09:00,16.2,84
119,수원,2024-10-08 10:00,18.6,70
119,수원,2024-10-08 11:00,20.1,64
119,수원,2024-10-08 12:00,21.3,57
119,수원,2024-10-08 13:00,21.1,55
119,수원,2024-10-08 14:00,22.5,51
